"Teryt";"Województwo";"Kod gm.";"Gmina";"Typ gminy";"Nr obwodu";"Adres obwodu";"Typ obwodu";"Przystosowany dla niepełnosprawnych";"Granice obwodu"
"140000";"mazowieckie";"140301";"Garwolin";"miasto";"1";"Publiczna Szkoła Podstawowa Nr 1 Garwolin, ul. Aleja Żwirki i Wigury 16, Garwolin";"Powszechny";"Tak";"Ulice: Jagodzińska, Kolonia Henryków, Henryka Dłużniewskiego ps. ""Lech"", Henryka Andrzejkowicza, Bursztynowa, Diamentowa, Granitowa, Rubinowa, Zacisze, Budzeń, Jutrzenki, Ks. Stanisława Konarskiego, Ks. Hugona Kołłątaja, Stanisława Modrzewskiego, Mokra, Parysowska, Księżnej Anny Mazowieckiej, Księcia Konrada III, Stawki, Zagrodowa, Kościuszki numery parzyste od nr 14 wzwyż, Kuśnierska, 3 Maja, Szkolna, Wolna, Aleja Żwirki i Wigury, Marmurowa, Lazurowa"
"140000";"mazowieckie";"140301";"Garwolin";"miasto";"2";"Centrum Sportu i Kultury Garwolin, ul. Nadwodna 1, Garwolin";"Powszechny";"Nie";"Ulice: Senatorska: od nr 2 do nr 10 parzyste, Działyńczyków, Kościelna, Kościuszki od nr 2 do nr 12 parzyste, Krótka, Nadwodna od nr 1 do nr 17A nieparzyste oraz od nr 2 do nr 8 parzyste, Parkowa, Sportowa, Staszica, Księcia Janusza I, Zgoda, Boczna, Generała Władysława Andersa, Cicha, Radosna, Sławińska, Spacerowa, Olimpijczyków"
"140000";"mazowieckie";"140301";"Garwolin";"miasto";"3";"Zespół Szkół Nr 2 Garwolin, ul. Al. Legionów 21, Garwolin";"Powszechny";"Tak";"Ulice: Ogrodowa, Sobieskiego, Studzińskiego, Wesoła, Zawady, Źródlana, Wiejska, Błonie, Marka Hłaski, Józefa Kraszewskiego, Marii Konopnickiej, Melchiora Wańkowicza, Zarzecze, Aleja Legionów od nr 1 do nr 9 nieparzyste oraz od nr 2 do 30A parzyste"
"140000";"mazowieckie";"140301";"Garwolin";"miasto";"4";"Zespół Szkół Nr 2 Garwolin, ul. Al. Legionów 21, Garwolin";"Powszechny";"Tak";"Ulice: Aleja Legionów numery nieparzyste od nr 11 wzwyż oraz numery parzyste od nr 32 wzwyż, Dobra, Asnyka, Kwiatowa, Lelewela, Lubelska, Różana, Słoneczna, Słowackiego, Spokojna, Żeromskiego, F. Chopina, J.S. Bacha, W.A. Mozarta, L. Beethovena, St. Moniuszki, K. Szymanowskiego, P. Czajkowskiego, Gracjanów, Polna, Macieja Rataja, Kazimierzaa Wojciechowskiego, Kawaleryjska"
"140000";"mazowieckie";"140301";"Garwolin";"miasto";"5";"Zespół Szkół Garwolin, ul. Długa 35, Garwolin";"Powszechny";"Tak";"Ulice: gen. Józefa Bema, mjr Hubala, Hufca Orłów, gen. Franciszka Kleeberga, Płk. Stanisława Królickiego, Narutowicza, Płk. Józefa Puchalskiego, gen. Władysława Sikorskiego, Gen. Adama Skilskiego, Targowa, Kościuszki: od nr 1 do nr 25 nieparzyste"
"140000";"mazowieckie";"140301";"Garwolin";"miasto";"6";"Zespół Szkół Garwolin, ul. Długa 35, Garwolin";"Powszechny";"Tak";"Ulice: Baśniowa, Bajkowa, Krzywa, Łąkowa, Młyńska od nr 1 do nr 12, Nadwodna numery nieparzyste od nr 19 wzwyż oraz numery parzyste od nr 10 wzwyż, Przechodnia, Sienkiewicza, Kardynała Stefana Wyszyńskiego, Senatorska numery nieparzyste oraz numery parzyste od nr 12 wzwyż, Gimnazjalna, Długa"
"140000";"mazowieckie";"140301";"Garwolin";"miasto";"7";"Powiatowy Urząd Pracy Garwolin,ul. Kościuszki 27, Garwolin";"Powszechny";"Tak";"Ulice: Kościuszki od nr 27 do nr 49 nieparzyste, Wandy Bekierskiej, Jana Pawła II, Ks. Mariana Juszczyka, Ks. dr. Antoniego Święcickiego, Mazowiecka, Bitwy Warszawskiej, Garwolińska, Mirona Białoszewskiego, Monte Cassino, Westerplatte, Młyńska od nr 13 wzwyż, Stanisława Mikulskiego ps. ""Lis"", Jana Piesiewicza ps. ""Czarny"", Polska, Ks. Marka Maszkiewicza"
"140000";"mazowieckie";"140301";"Garwolin";"miasto";"8";"Zespół Szkół Ponadgimnazjalnych Nr 2 Garwolin, ul. II Armii WP 20, Garwolin";"Powszechny";"Nie";"Ulice: Armii Krajowej, Armii Ludowej, II Armii Wojska Polskiego, Batalionów Chłopskich, Szarych Szeregów, Cmentarna, Józefa Stachowskiego, I Pułku Strzelców Konnych, Stacyjna"
"140000";"mazowieckie";"140301";"Garwolin";"miasto";"9";"Zespół Szkół Nr 5 Garwolin, ul. Janusza Korczaka 10, Garwolin";"Powszechny";"Nie";"Ulice: Janusza Korczaka, Warszawska"
"140000";"mazowieckie";"140301";"Garwolin";"miasto";"10";"Zespół Szkół Nr 5 Garwolin, ul. Janusza Korczaka 10, Garwolin";"Powszechny";"Nie";"Ulice: Kościuszki: numery niepsarzyste od nr 51 wzwyż, Romanówka"
"140000";"mazowieckie";"140301";"Garwolin";"miasto";"11";"Szpital Rejonowy w Garwolinie, ul. Lubelska 50, Garwolin";"Szpital";"Tak";""
"140000";"mazowieckie";"140304";"Garwolin";"wieś";"1";"Zespół Szkół w Rudzie Talubskiej, ul. Akacjowa 10, Ruda Talubska";"Powszechny";"Nie";"Górki, Ruda Talubska."
"140000";"mazowieckie";"140304";"Garwolin";"wieś";"2";"Szkoła Podstawowa w Wilkowyi, Wilkowyja 48, Wilkowyja";"Powszechny";"Tak";"Izdebnik, Stoczek, Wilkowyja, Zakącie."
"140000";"mazowieckie";"140304";"Garwolin";"wieś";"3";"Urząd Gminy Garwolin, ul.Mazowiecka 16, Garwolin";"Powszechny";"Tak";"Czyszkówek, Lucin, Natalia, Niecieplin, Sławiny, Unin Kolonia."
"140000";"mazowieckie";"140304";"Garwolin";"wieś";"4";"Zespół Szkół w Michałówce, Michałówka 3, Michałówka";"Powszechny";"Nie";"Jagodne, Michałówka, Nowy Puznów, Stary Puznów."
"140000";"mazowieckie";"140304";"Garwolin";"wieś";"5";"Szkoła Podstawowa w Woli Władysławowskiej, Wola Władysławowska 27, Wola Władysławowska";"Powszechny";"Nie";"Budy Uśniackie, Uśniaki, Władysławów, Wola Władysławowska."
"140000";"mazowieckie";"140304";"Garwolin";"wieś";"6";"Szkoła Podstawowa w Woli Rębkowskiej, ul. Długa 90, Wola Rębkowska";"Powszechny";"Tak";"Wola Rębkowska"
"140000";"mazowieckie";"140304";"Garwolin";"wieś";"7";"Remiza OSP w Sulbinach, ul. Wspólna 46, Sulbiny";"Powszechny";"Nie";"Sulbiny, Taluba-Feliksin"
"140000";"mazowieckie";"140304";"Garwolin";"wieś";"8";"Szkoła Podstawowa w Rębkowie, ul. Starowiejska 8, Rębków";"Powszechny";"Tak";"Ewelin, Rębków, Rębków Parcele."
"140000";"mazowieckie";"140304";"Garwolin";"wieś";"9";"Zespół Szkół Rolniczych w Miętnem, ul. Główna 49, Miętne";"Powszechny";"Tak";"Miętne"
"140000";"mazowieckie";"140304";"Garwolin";"wieś";"10";"Szkoła Podstawowa w Krystynie, Krystyna 78A, Krystyna";"Powszechny";"Nie";"Krystyna, Stara Huta."
"140000";"mazowieckie";"140305";"Górzno";"wieś";"1";"Publiczna Szkoła Podstawowa w Uninie, Unin91, Unin";"Powszechny";"Nie";"sołectwo: Goździk, Unin"
"140000";"mazowieckie";"140305";"Górzno";"wieś";"2";"Publiczna Szkoła Podstawowa w Łąkach, Łąki 78, Łąki";"Powszechny";"Nie";"sołectwo: Chęciny, Łąki"
"140000";"mazowieckie";"140305";"Górzno";"wieś";"3";"Publiczna Szkoła Podstawowa w Górznie Filia w Wólce Ostrożeńskiej, Wólka Ostrożeńska 23a, Wólka Ostrożeńska";"Powszechny";"Tak";"sołectwa: Gąsów, Potaszniki, Wólka Ostrożeńska"
"140000";"mazowieckie";"140305";"Górzno";"wieś";"4";"Publiczna Szkoła Podstawowa w Samorządkach, Samorządki 44a, Samorządki";"Powszechny";"Nie";"sołectwa: Samorządki, Samorządki Kol."
"140000";"mazowieckie";"140305";"Górzno";"wieś";"5";"Publiczna Szkoła Podstawowa w Górznie, Górzno-Kolonia 109, Górzno-Kolonia";"Powszechny";"Tak";"sołectwo: Górzno, Górzno Kol., Piaski"
"140000";"mazowieckie";"140305";"Górzno";"wieś";"6";"Publiczna Szkoła Podstawowa w Górznie Filia w Reducinie, Reducin 20a, Reducin";"Powszechny";"Nie";"sołectwo: Mięrżączka, Reducin"
"140000";"mazowieckie";"140305";"Górzno";"wieś";"7";"Dom Ludowy w Kobylej Woli, Kobyla Wola 49b, Kobyla Wola";"Powszechny";"Nie";"sołectwo: Kobyla Wola, Józefów"
"140000";"mazowieckie";"140302";"Łaskarzew";"miasto";"1";"Zespół Szkół Nr 1 w Łaskarzewie, ul. Alejowa 23, Łaskarzew";"Powszechny";"Nie";"ulice: Polna, Kilińskiego, Sosnowa, Słoneczna, Piękna, 11 Listopada, Niecała, Wspólna, Strażacka, Szkolna, Dąbrowska, Letnisko, Alejowa, Ks. Ściegiennego, Przedszkolna, Kusocińskiego, Mickiewicza, Sportowa, Chopina, Słowackiego, Ks. Przesmyckiego, Cicha, Gen. Hallera, Piaskowa, Garncarska, Biała, Targowa, Jasna, Źródlana, Kard.St.Wyszyńskiego."
"140000";"mazowieckie";"140302";"Łaskarzew";"miasto";"2";"Zespół Szkół Nr 2 w Łaskarzewie, ul. Kolejowa 13, Łaskarzew";"Powszechny";"Tak";"ulice: Przychód, Przychodnia, Kościuszki, Tabelowa, Klonowa, Wolska, Księżycowa, Rynek Mały, Gen. Andersa, Garbarska, Krótka, Wielgolas, Warszawska od Nr 1 do 75, Warszawska 79a, 79b, 79c, 79d, Warszawska od Nr 80 do 91, Fabryczna, Stacyjna, Kolejowa, Rynek Duży im.J.Piłsudskiego, Konopnickiej, Młyńska, Poprzeczna, Nowa, Nadrzeczna."
"140000";"mazowieckie";"140302";"Łaskarzew";"miasto";"3";"Zespół Szkół Nr 1 w Łaskarzewie, ul. Alejowa 23, Łaskarzew";"Powszechny";"Nie";"Garwolińska, Zagrodowa, Grunwaldzka, Jagiełły, Kopernika, Projektowana, Obrońców Łaskarzewa, Świerkowa, Paryzantów, Zwycięstwa, Solidarności, Jabłokowskiego, 15 Sierpnia, Pamięci Wanat, 550-lecia, Brzozowa, Biskupa Łaskarza, Akacjowa, Wiśniowa, Lipowa, Płk. Lewandowskiego, Leśna, Białe Góry, Agrestowa, Grzybowa, Jaśminowa, Kwiatowa, Malinowa, Miodowa, Różana."
"140000";"mazowieckie";"140306";"Łaskarzew";"wieś";"1";"Szkoła Podstawowa w Dąbrowie, Wola Łaskarzewska 88, Wola Łaskarzewska";"Powszechny";"Nie";"Dąbrowa, Dąbrowa Kolonia, Lipniki, Lewików, Sośninka, Wanaty, Wola Łaskarzewska"
"140000";"mazowieckie";"140306";"Łaskarzew";"wieś";"2";"Zespół Szkół w Izdebnie, Izdebno 1, Izdebno";"Powszechny";"Tak";"Aleksandrów, Izdebno, Izdebno Kolonia"
"140000";"mazowieckie";"140306";"Łaskarzew";"wieś";"3";"Zespół Szkół w Starym Pilczynie, Stary Pilczyn 34, Stary Pilczyn";"Powszechny";"Nie";"Kacprówek, Melanów, Nowy Pilczyn, Stary Pilczyn, Wola Rowska, Rowy, Polesie Rowskie, Zygmunty"
"140000";"mazowieckie";"140306";"Łaskarzew";"wieś";"4";"Szkoła Podstawowa w Starym Helenowie, Stary Helenów 30, Stary Helenów";"Powszechny";"Nie";"Budy Krępskie, Celinów, Ksawerynów, Leokadia, Nowy Helenów, Stary Helenów"
"140000";"mazowieckie";"140306";"Łaskarzew";"wieś";"5";"Szkoła Podstawowa w Krzywdzie, Krzywda 27A, Krzywda";"Powszechny";"Nie";"Budel, Grabina, Krzywda, Uścieniec"
"140000";"mazowieckie";"140307";"Maciejowice";"wieś";"1";"Publiczna Szkoła Podstawowa w Maciejowicach, ul. T. Kościuszki 19, Maciejowice";"Powszechny";"Tak";"Maciejowice, Podzamcze"
"140000";"mazowieckie";"140307";"Maciejowice";"wieś";"2";"Gminny Ośrodek Kultury w Maciejowicach, ul. Rynek 2, Maciejowice";"Powszechny";"Nie";"Kochów, Kochów-Kępa, Leonów, Oblin, Oblin-Korczunek, Oblin- Grądki, Polik, Pogorzelec, Podoblin, Uchacze"
"140000";"mazowieckie";"140307";"Maciejowice";"wieś";"3";"Publiczna Szkoła Podstawowa w Maciejowicach Szkoła Filialna w Strychu, Strych 12, Strych";"Powszechny";"Nie";"Kawęczyn, Strych, Tyrzyn"
"140000";"mazowieckie";"140307";"Maciejowice";"wieś";"4";"Publiczna Szkoła Podstawowa w Antoniówce Świerżowskiej, Antoniówka Świerżowska 24a, Antoniówka Świerżowska";"Powszechny";"Nie";"Antoniówka Świerżowska, Antoniówka Wilczkowska, Podstolice, Przewóz"
"140000";"mazowieckie";"140307";"Maciejowice";"wieś";"5";"Publiczna Szkoła Podstawowa w Samogoszczy, Samogoszcz 2, Samogoszcz";"Powszechny";"Tak";"Bączki, Budy Podłęskie, Domaszew, Kępa Podwierzbiańska, Kraski Dolne, Kraski Górne, Nowe Kraski, Ostrów, Pasternik, Podłęż, Podwierzbie, Samogoszcz, Topolin"
"140000";"mazowieckie";"140307";"Maciejowice";"wieś";"6";"Publiczna Szkoła Podstawowa w Maciejowicach Szkoła Filialna we Wróblach-Wargocinie, Wróble-Wargocin 6, Wróble-Wargocin";"Powszechny";"Nie";"Kobylnica, Wróble-Wargocin"
"140000";"mazowieckie";"140307";"Maciejowice";"wieś";"7";"Publiczna Szkoła Podstawowa w Oronnem, Oronne 8, Oronne";"Powszechny";"Nie";"Malamówka, Oronne"
"140000";"mazowieckie";"140308";"Miastków Kościelny";"wieś";"1";"Publiczna Szkoła Podstawowa w Miastkowie Kościelnym, Szkolna 8, Miastków Kościelny";"Powszechny";"Tak";"Glinki, Kujawy, Miastków Kościelny, Ryczyska"
"140000";"mazowieckie";"140308";"Miastków Kościelny";"wieś";"2";"Publiczna Szkoła Podstawowa w Brzegach, Brzegi 124, Brzegi";"Powszechny";"Tak";"Brzegi, Zasiadały"
"140000";"mazowieckie";"140308";"Miastków Kościelny";"wieś";"3";"Publiczna Szkoła Podstawowa w Oziemkówce, Oziemkówka 1, Oziemkówka";"Powszechny";"Tak";"Oziemkówka, Stary Miastków"
"140000";"mazowieckie";"140308";"Miastków Kościelny";"wieś";"4";"Dom Strażaka w Zabruzdach, Zabruzdy 37, Zabruzdy";"Powszechny";"Tak";"Kruszówka, Wola Miastkowska, Zabruzdy, Zabruzdy Kolonia"
"140000";"mazowieckie";"140308";"Miastków Kościelny";"wieś";"5";"Publiczna Szkoła Podstawowa w Zwoli, Zwola 45, Zwola";"Powszechny";"Nie";"Zwola, Zwola Poduchowna"
"140000";"mazowieckie";"140308";"Miastków Kościelny";"wieś";"6";"Publiczna Szkoła Podstawowa w Zgórzu, Zgórze 30, Zgórze";"Powszechny";"Nie";"Przykory, Zgórze"
"140000";"mazowieckie";"140309";"Parysów";"wieś";"1";"Publiczne Gimnazjum w Parysowie, ul. Książęca 11, Parysów";"Powszechny";"Nie";"Parysów"
"140000";"mazowieckie";"140309";"Parysów";"wieś";"2";"Gminna Biblioteka Publiczna w Parysowie, ul. Borowska 1, Parysów";"Powszechny";"Tak";"Kozłów, Łukówiec, Poschła, Słup, Starowola, Stodzew."
"140000";"mazowieckie";"140309";"Parysów";"wieś";"3";"Publiczna Szkoła Podstawowa w Woli Starogrodzkiej, Wola Starogrodzka 102, Wola Starogrodzka";"Powszechny";"Tak";"Wola Starogrodzka"
"140000";"mazowieckie";"140309";"Parysów";"wieś";"4";"Dom Strażaka w Choinach, Choiny 44, Choiny";"Powszechny";"Nie";"Choiny,  Żabieniec."
"140000";"mazowieckie";"140310";"Pilawa";"obszar miesko-wiejski";"1";"Szkoła Podstawowa, ul. Szkolna 2, Gocław";"Powszechny";"Nie";"Kalonka, Żelazna, Niesadna, Niesadna-Przecinka, Gocław"
"140000";"mazowieckie";"140310";"Pilawa";"obszar miesko-wiejski";"2";"Szkoła Podstawowa, Puznówka 136, Puznówka";"Powszechny";"Nie";"Puznówka"
"140000";"mazowieckie";"140310";"Pilawa";"obszar miesko-wiejski";"3";"Publiczne Gimnazjum, ul. Osadnicza 4, Trąbki";"Powszechny";"Tak";"Trąbki"
"140000";"mazowieckie";"140310";"Pilawa";"obszar miesko-wiejski";"4";"Dom Ludowy, Wygoda 76, Wygoda";"Powszechny";"Nie";"Wygoda"
"140000";"mazowieckie";"140310";"Pilawa";"obszar miesko-wiejski";"5";"Dom Ludowy, Lipówki 71, Lipówki";"Powszechny";"Nie";"Lipówki"
"140000";"mazowieckie";"140310";"Pilawa";"obszar miesko-wiejski";"6";"Przedszkole Samorządowe, ul. Wojska Polskiego 4, Pilawa";"Powszechny";"Tak";"Pilawa (bez Al. Wyzwolenia)"
"140000";"mazowieckie";"140310";"Pilawa";"obszar miesko-wiejski";"7";"Miejsko-Gminny Ośrodek Kultury, Al. Wyzwolenia 124, Pilawa";"Powszechny";"Nie";"Pilawa ( Al. Wyzwolenia )"
"140000";"mazowieckie";"140310";"Pilawa";"obszar miesko-wiejski";"8";"Dom Nauczyciela, Jaźwiny 27, Jaźwiny";"Powszechny";"Nie";"Jaźwiny"
"140000";"mazowieckie";"140310";"Pilawa";"obszar miesko-wiejski";"9";"ODAK Łucznica, Łucznica 12, Łucznica";"Powszechny";"Nie";"Łucznica"
"140000";"mazowieckie";"140311";"Sobolew";"wieś";"1";"Liceum Ogólnokształcące, ul.Kościuszki 19, Sobolew";"Powszechny";"Nie";"Sobolew, ulice: Antenowa, Dębowa, Klonowa, Kościelna, Kościuszki, Krótka, Kwiatowa, Leszczynowa, Lipowa, Maciejowicka, Ogrodowa, Onufrego Błachnio, Pagórkowata, Piaskowa, Podlasie, Projektowana, Sądowa, Spacerowa, Widokowa, Zielna"
"140000";"mazowieckie";"140311";"Sobolew";"wieś";"2";"Zespół Szkół im. Henryka Sienkiewicza, ul.Kościuszki 17, Sobolew";"Powszechny";"Tak";"Wieś: Nowa Krępa, Sobolew ulice: Brzozowa, Długa, Działkowa, Jana Pawła II, Kardynała Wyszyńskiego, Kolejowa, Kownacka, Krępska, Leszowa, Leśna, Łaskarzewska, 3-go Maja, Marzysza, Milanowska, Podługi, Polna, Poprzeczna, Rynek, Słoneczna, Sosnowa, Spokojna, Targowa, Wesoła, Wiejska, Wiosenna, Wspólna, Wrzosowa, Zaciszna, Żelechowska."
"140000";"mazowieckie";"140311";"Sobolew";"wieś";"3";"Szkoła Podstawowa, Kaleń Drugi 65, Kaleń Drugi";"Powszechny";"Tak";"Wsie: Grabniak, Kaleń Drugi"
"140000";"mazowieckie";"140311";"Sobolew";"wieś";"4";"Szkoła Podstawowa, Sokół 48, Sokół";"Powszechny";"Nie";"Wsie: Kaleń Pierwszy, Sokół"
"140000";"mazowieckie";"140311";"Sobolew";"wieś";"5";"Zespół Szkół, Gończyce 106, Gończyce";"Powszechny";"Nie";"Wsie: Anielów, Gończyce, Chotynia, Kownacica, Ostrożeń Pierwszy, Ostrożeń Drugi, Przyłęk, Trzcianka."
"140000";"mazowieckie";"140311";"Sobolew";"wieś";"6";"Szkoła Podstawowa, Godzisz 4, Godzisz";"Powszechny";"Nie";"Wsie: Godzisz, Kobusy"
"140000";"mazowieckie";"140312";"Trojanów";"wieś";"1";"Zespół Szkół, Trojanów 161, Trojanów";"Powszechny";"Tak";"Trojanów, Babice, Skruda, Żabianka, Ruda"
"140000";"mazowieckie";"140312";"Trojanów";"wieś";"2";"Zespół Szkół, Życzyn 55A, Życzyn";"Powszechny";"Tak";"Życzyn, Wola Życka, Prandocin, Nowiny Życkie, Dębówka, Jabłonowiec, Kruszyna, Komory"
"140000";"mazowieckie";"140312";"Trojanów";"wieś";"3";"Szkoła Podstawowa, Więcków 43, Więcków";"Powszechny";"Nie";"Więcków, Piotrówek, Majdan"
"140000";"mazowieckie";"140312";"Trojanów";"wieś";"4";"Zespół Szkół Podebłocie, Podebłocie 109, Podebłocie";"Powszechny";"Nie";"Podebłocie"
"140000";"mazowieckie";"140312";"Trojanów";"wieś";"5";"Zespół Szkół, Korytnica 106, Korytnica";"Powszechny";"Nie";"Korytnica, Elżbietów, Damianów"
"140000";"mazowieckie";"140312";"Trojanów";"wieś";"6";"Szkoła Podstawowa, Wola Korycka Górna36, Wola Korycka Górna";"Powszechny";"Nie";"Wola Korycka Górna, Wola Korycka Dolna"
"140000";"mazowieckie";"140312";"Trojanów";"wieś";"7";"Budynek po Szkole Podstawowej Mroków, Mroków 37, Mroków";"Powszechny";"Nie";"Mroków, Budziska"
"140000";"mazowieckie";"140312";"Trojanów";"wieś";"8";"Szkoła Podstawowa, Dudki 43, Dudki";"Powszechny";"Nie";"Dudki, Ochodne, Derlatka"
"140000";"mazowieckie";"140312";"Trojanów";"wieś";"9";"Szkoła Podstawowa w  Kozicach, Kozice 116, Kozice";"Powszechny";"Nie";"Kozice"
"140000";"mazowieckie";"140313";"Wilga";"wieś";"1";"Gminny Ośrodek Kultury, ul. Warszawska 34, Wilga";"Powszechny";"Tak";"Sołectwa: Celejów, Cyganówka, Skurcza, Ruda Tarnowska, Tarnów, Trzcianka, Wólka Gruszczyńska, Holendry, Wilga, Wilga Osiedle"
"140000";"mazowieckie";"140313";"Wilga";"wieś";"2";"Publiczna Szkoła Podstawowa w Mariańskim Porzeczu, Mariańskie Porzecze 36, Mariańskie Porzecze";"Powszechny";"Nie";"Sołectwa: Goźlin Górny, Goźlin Mały, Mariańskie Porzecze, Nieciecz, Ostrybór"
"140000";"mazowieckie";"140313";"Wilga";"wieś";"3";"Publiczna Szkoła Podstawowa w Kępie Celejowskiej, Zakrzew 37, Zakrzew";"Powszechny";"Nie";"Sołectwa: Nowe Podole, Stare Podole, Wicie, Zakrzew"
"140000";"mazowieckie";"140313";"Wilga";"wieś";"4";"Publiczna Szkoła Podstawowa w Żabieńcu, Nowy Żabieniec 2, Nowy Żabieniec";"Powszechny";"Nie";"Sołectwa: Stary Żabieniec, Uścieniec Kolonia, Nowy Żabieniec"
"140000";"mazowieckie";"140314";"Żelechów";"obszar miesko-wiejski";"1";"Zespół Szkół w Żelechowie, ul. Ogrodowa 3, Żelechów";"Powszechny";"Tak";"Żelechów ulice: Piłsudskiego od 1 do Długiej, Aleja Wojska Polskiego, Kościuszki, Konopnickiej, Kilińskiego, Długa (bloki SM), Ogrodowa, Szkolna, Armii Krajowej, Długa od nr 1 do ul.Piłsudskiego,  Przechodnia, Różana, Waisenberga, Krótka, Pałacowa, Piłsudskiego od Huty Żelechowskiej do Długiej."
"140000";"mazowieckie";"140314";"Żelechów";"obszar miesko-wiejski";"2";"Miejsko-Gminny Ośrodek Kultury w Żelechowie, ul.Traugutta 5, Żelechów";"Powszechny";"Nie";"Żelechów ulice: Długa od ulicy Piłsudskiego do końca , Wilczyska, Chłopickiego, Jatkowa, Kochanowskiego, Pudły, Rynek, Kołłątaja, Lelewela, Lipowa, Nowa, Przeskok, Sienkiewicza, Sikorskiego, 15 pułk Piechoty Wilków, Staszica, Dwernickiego, Michałowskiego, Mickiewicza, Słowackiego, Bema, Dąbrowskiego, Letnisko, Poniatowskiego, Pułaskiego, Prądzyńskiego, Reymonta, Sikorskiego, Traugutta, ks.gen. Stanisława Brzóski"
"140000";"mazowieckie";"140314";"Żelechów";"obszar miesko-wiejski";"3";"Klub Strażaka w Żelechowie, ul. Kościuszki 27, Żelechów";"Powszechny";"Nie";"Wola Żelechowska, Zakrzówek, Kotłówka, Huta Żelechowska, Gózdek"
"140000";"mazowieckie";"140314";"Żelechów";"obszar miesko-wiejski";"4";"Zespół Szkół w Starym Goniwilku, Stary Goniwilk 41, Stary Goniwilk";"Powszechny";"Nie";"Kalinów, Stary Goniwilk, Nowy Goniwilk, Łomnica"
"140000";"mazowieckie";"140314";"Żelechów";"obszar miesko-wiejski";"5";"Zespół Szkół w Stefanowie, Stefanów 108, Stefanów";"Powszechny";"Nie";"Piastów, Władysławów, Stefanów, Sokolniki, Gąsiory"
"140000";"mazowieckie";"140314";"Żelechów";"obszar miesko-wiejski";"6";"Zespół Szkół w Starym Kębłowie, Stary Kębłów 23, Stary Kębłów";"Powszechny";"Nie";"Stary Kębłów, Nowy Kębłów, Janówek"
"140000";"mazowieckie";"140402";"Gostynin";"wieś";"1";"Szkoła w Sierakówku, Sierakówek 1, Sierakówek";"Powszechny";"Nie";"Leśniewice - Lisica, Sieraków, Sierakówek - Kleniew"
"140000";"mazowieckie";"140402";"Gostynin";"wieś";"2";"Szkoła w Zwoleniu, Zwoleń 35, Zwoleń";"Powszechny";"Nie";"Bielawy, Gaśno, Jaworek, Łokietnica, Mysłownia, Zwoleń"
"140000";"mazowieckie";"140402";"Gostynin";"wieś";"3";"Szkoła w Lucieniu, Lucień 50, Lucień";"Powszechny";"Nie";"Choinek, Helenów, Kazimierzów, Klusek, Lucień, Miałkówek - Budy Lucieńskie"
"140000";"mazowieckie";"140402";"Gostynin";"wieś";"4";"Remiza OSP w Skrzanach, Skrzany 27, Skrzany";"Powszechny";"Nie";"Anielin, Feliksów, Halinów, Kiełpieniec - Skoki - Mniszek, Nowa Wieś, Skrzany, Stanisławów Skrzański"
"140000";"mazowieckie";"140402";"Gostynin";"wieś";"5";"Szkoła w Emilianowie, Stefanów 38, Stefanów";"Powszechny";"Tak";"Bierzewice, Bolesławów, Emilianów, Legarda, Podgórze, Rogożewek, Stefanów"
"140000";"mazowieckie";"140402";"Gostynin";"wieś";"6";"Szkoła w Białotarsku, Białotarsk 34, Białotarsk";"Powszechny";"Nie";"Białotarsk, Dąbrówka, Górki Drugie, Górki Pierwsze, Gulewo, Huta Nowa - Aleksandrynów - Zuzinów, Józefków, Marianka, Rębów"
"140000";"mazowieckie";"140402";"Gostynin";"wieś";"7";"Szkoła w Teodorowie, Krzywie 47, Krzywie";"Powszechny";"Nie";"Budy Kozickie, Krzywie, Nagodów - Rumunki"
"140000";"mazowieckie";"140402";"Gostynin";"wieś";"8";"Szkoła w Solcu, Solec 6, Solec";"Powszechny";"Tak";"Baby Dolne - Rybne, Baby Górne - Zieleniec, Solec - Wrząca"
"140000";"mazowieckie";"140402";"Gostynin";"wieś";"9";"Remiza OSP w Kozicach, Kozice 5b, Kozice";"Powszechny";"Nie";"Kozice - Polesie, Lipa - Sałki - Ruszków, Strzałki - Osada"
"140000";"mazowieckie";"140402";"Gostynin";"wieś";"10";"Szkoła w Sokołowie, Sokołów 10, Sokołów";"Powszechny";"Nie";"Belno - Pomarzanki, Jastrzębia, Marianów Sierakowski, Niecki, Osiny, Sokołów, Zaborów Nowy - Huta Zaborowska, Zaborów Stary - Stanisławów"
